shipment_id,disaster_id,disaster_type,item_id,item_name,category,subcategory,quantity_requested,quantity_shipped,quantity_received,warehouse,region,ship_date,arrival_date,transport_mode,supplier,unit_cost,total_cost,delay_days,shortage_flag,MyUnknownColumn,lead_time_days,delay_flag,cost_per_unit,anomaly_flag
SHP0634,DR-4339,Hurricane,8071,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Power,Lighting,7000,6980,6950,DALLAS,Region VI,7/25/2018,7/30/2018,Truck,Powergrid supply,86,600280,5,1,,5,1,86,0
SHP0635,DR-4339,Hurricane,9072,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Power,Accessories,6900,6880,6850,ATLANTA,Region IV,7/26/2018,7/28/2018,Truck,Powergrid supply,59,405920,3,1,,2,1,59,0
SHP0636,DR-4339,Hurricane,1073,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Food & Water,Beverage,4400,4380,4370,ATLANTA,Region IV,7/26/2018,7/29/2018,Truck,Blueriver logistics,88,385440,3,1,,3,1,88,0
SHP0637,DR-4339,Hurricane,2074,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,9400,9350,9300,ATLANTA,Region IV,7/27/2018,7/29/2018,Truck,Blueriver logistics,53,495550,1,1,,2,1,53,0
SHP0638,DR-4339,Hurricane,3072,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Shelter,Protection,6700,6680,6660,DALLAS,Region VI,7/27/2018,8/1/2018,Truck,Safecover inc,136,908480,1,1,,5,1,136,0
SHP0639,DR-4339,Hurricane,4071,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Power,Equipment,3150,3130,3120,DALLAS,Region VI,7/28/2018,8/2/2018,Truck,Powergrid supply,660,2065800,6,1,,5,1,660,0
SHP0640,DR-4339,Hurricane,5073,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Shelter,Warmth,8200,8200,8180,ATLANTA,Region IV,7/28/2018,7/31/2018,Truck,Comfortco,165,1353000,3,1,,3,1,165,0
SHP0641,DR-4339,Hurricane,6071,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Medical,Infant Care,7000,6980,6960,ATLANTA,Region IV,7/29/2018,8/1/2018,Truck,Careplus supply,3.5,24430,4,1,,3,1,3.5,0
SHP0642,DR-4339,Hurricane,7071,Medical Wraps Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Medical,Emergency,9000,9000,8980,DALLAS,Region VI,7/29/2018,8/1/2018,Truck,Medrelief inc,2.4,21600,3,1,,3,1,2.4,0
SHP0643,DR-4339,Hurricane,8072,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Power,Lighting,7100,7080,7050,DALLAS,Region VI,7/30/2018,8/3/2018,Truck,Powergrid supply,88,623040,5,1,,4,1,88,0
SHP0644,DR-4339,Hurricane,9073,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Power,Accessories,7000,6980,6950,ATLANTA,Region IV,7/30/2018,8/2/2018,Truck,Powergrid supply,60,418800,3,1,,3,1,60,0
SHP0645,DR-4339,Hurricane,1074,Water Carriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Beverage,5200,5180,5170,ATLANTA,Region IV,7/31/2018,8/2/2018,Truck,Blueriver logistics,90,466200,3,1,,2,1,90,0
SHP0646,DR-4339,Hurricane,2075,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Meal,9500,9450,9400,ATLANTA,Region IV,7/31/2018,8/3/2018,Truck,Blueriver logistics,54,510300,3,1,,3,1,54,0
SHP0647,DR-4339,Hurricane,3073,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,6800,6780,6760,DALLAS,Region VI,8/1/2018,8/5/2018,Truck,Safecover inc,138,935640,5,1,,4,1,138,0
SHP0648,DR-4339,Hurricane,4072,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,3200,3180,3170,DALLAS,Region VI,8/1/2018,8/7/2018,Truck,Powergrid supply,670,2130600,6,1,,6,1,670,0
SHP0649,DR-4339,Hurricane,5074,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,8300,8300,8280,ATLANTA,Region IV,8/2/2018,8/4/2018,Truck,Comfortco,66,547800,3,1,,2,1,66,0
SHP0650,DR-4339,Hurricane,6072,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,7100,7080,7060,ATLANTA,Region IV,8/2/2018,8/6/2018,Truck,Careplus supply,29,205320,1,1,,4,1,29,0
SHP0651,DR-4339,Hurricane,7072,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,9100,9100,9080,DALLAS,Region VI,8/3/2018,8/5/2018,Truck,Medrelief inc,2,18200,3,1,,2,1,2,0
SHP0652,DR-4339,Hurricane,8073,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,7200,7180,7150,DALLAS,Region VI,8/3/2018,8/8/2018,Truck,Powergrid supply,90,646200,5,1,,5,1,90,0
SHP0653,DR-4339,Hurricane,9074,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,7100,7080,7050,ATLANTA,Region IV,8/4/2018,8/6/2018,Truck,Powergrid supply,61,431880,3,1,,2,1,61,0
SHP0654,DR-4339,Hurricane,1075,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,4600,4580,4570,ATLANTA,Region IV,8/4/2018,8/7/2018,Truck,Blueriver logistics,92,421360,3,1,,3,1,92,0
SHP0655,DR-4339,Hurricane,2076,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Food & Water,Meal,9600,9550,9500,ATLANTA,Region IV,8/5/2018,8/7/2018,Truck,Blueriver logistics,55,525250,3,1,,2,1,55,0
SHP0656,DR-4339,Hurricane,3074,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Shelter,Protection,6900,6880,6860,DALLAS,Region VI,8/5/2018,8/10/2018,Truck,Safecover inc,140,963200,5,1,,5,1,140,0
SHP0657,DR-4339,Hurricane,4073,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Power,Equipment,3250,3230,3220,DALLAS,Region VI,8/6/2018,8/11/2018,Truck,Powergrid supply,680,2196400,6,1,,5,1,680,0
SHP0658,DR-4339,Hurricane,5075,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Shelter,Warmth,8400,8400,8380,ATLANTA,Region IV,8/6/2018,8/9/2018,Truck,Comfortco,68,571200,3,1,,3,1,68,0
SHP0659,DR-4339,Hurricane,6073,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Medical,Infant Care,7200,7180,7160,ATLANTA,Region IV,8/7/2018,8/10/2018,Truck,Careplus supply,3.6,25848,4,1,,3,1,3.6,0
SHP0660,DR-4339,Hurricane,7073,Medical Wraps Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Medical,Emergency,9200,9200,9180,DALLAS,Region VI,8/7/2018,8/10/2018,Truck,Medrelief inc,2.5,23000,3,1,,3,1,2.5,0
SHP0661,DR-4339,Hurricane,8074,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Power,Lighting,7300,7280,7250,DALLAS,Region VI,8/8/2018,8/12/2018,Truck,Powergrid supply,92,669760,5,1,,4,1,92,0
SHP0662,DR-4339,Hurricane,9075,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Power,Accessories,7200,7180,7150,ATLANTA,Region IV,8/8/2018,8/11/2018,Truck,Powergrid supply,62,445160,3,1,,3,1,62,0
SHP0663,DR-4339,Hurricane,1076,Water Carriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Food & Water,Beverage,5400,5380,5370,ATLANTA,Region IV,8/9/2018,8/11/2018,Truck,Blueriver logistics,94,505720,3,1,,2,1,94,0
SHP0664,DR-4339,Hurricane,2077,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,9700,9650,9600,ATLANTA,Region IV,8/9/2018,8/12/2018,Truck,Blueriver logistics,56,540400,3,1,,3,1,56,0
SHP0665,DR-4339,Hurricane,3075,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Shelter,Protection,7000,6980,6960,DALLAS,Region VI,8/10/2018,8/14/2018,Truck,Safecover inc,142,991160,5,1,,4,1,142,0
SHP0666,DR-4339,Hurricane,4074,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Power,Equipment,3300,3280,3270,DALLAS,Region VI,8/10/2018,8/16/2018,Truck,Powergrid supply,690,2263200,6,1,,6,1,690,0
SHP0667,DR-4339,Hurricane,5076,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Shelter,Warmth,8500,8500,8480,ATLANTA,Region IV,8/11/2018,8/13/2018,Truck,Comfortco,170,1445000,3,1,,2,1,170,0
SHP0668,DR-4339,Hurricane,6074,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Medical,Infant Care,7300,7280,7260,ATLANTA,Region IV,8/11/2018,8/15/2018,Truck,Careplus supply,30,218400,4,1,,4,1,30,0
SHP0669,DR-4339,Hurricane,7074,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Medical,Emergency,9300,9300,9280,DALLAS,Region VI,8/12/2018,8/14/2018,Truck,Medrelief inc,2.1,19530,3,1,,2,1,2.1,0
SHP0670,DR-4339,Hurricane,8075,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Power,Lighting,7400,7380,7350,DALLAS,Region VI,8/12/2018,8/17/2018,Truck,Powergrid supply,94,693720,5,1,,5,1,94,0
SHP0671,DR-4339,Hurricane,9076,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Power,Accessories,7300,7280,7250,ATLANTA,Region IV,8/13/2018,8/15/2018,Truck,Powergrid supply,63,458640,3,1,,2,1,63,0
SHP0672,DR-4339,Hurricane,1077,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Beverage,4800,4780,4770,ATLANTA,Region IV,8/13/2018,8/16/2018,Truck,Blueriver logistics,96,458880,3,1,,3,1,96,0
SHP0673,DR-4339,Hurricane,2078,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Meal,9800,9750,9700,ATLANTA,Region IV,8/14/2018,8/16/2018,Truck,Blueriver logistics,57,555750,3,1,,2,1,57,0
SHP0674,DR-4339,Hurricane,3076,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,7100,7080,7060,DALLAS,Region VI,8/14/2018,8/19/2018,Truck,Safecover inc,144,1019520,5,1,,5,1,144,0
SHP0675,DR-4339,Hurricane,4075,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,3350,3330,3320,DALLAS,Region VI,8/15/2018,8/20/2018,Truck,Powergrid supply,700,2331000,6,1,,5,1,700,0
SHP0676,DR-4339,Hurricane,5077,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,8600,8600,8580,ATLANTA,Region IV,8/15/2018,8/18/2018,Truck,Comfortco,72,619200,3,1,,3,1,72,0
SHP0677,DR-4339,Hurricane,6075,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,7400,7380,7360,ATLANTA,Region IV,8/16/2018,8/19/2018,Truck,Careplus supply,3.7,27306,4,1,,3,1,3.7,0
SHP0678,DR-4339,Hurricane,7075,Medical Wraps Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,9400,9400,9380,DALLAS,Region VI,8/16/2018,8/19/2018,Truck,Medrelief inc,2.6,24440,3,1,,3,1,2.6,0
SHP0679,DR-4339,Hurricane,8076,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,7500,7480,7450,DALLAS,Region VI,8/17/2018,8/21/2018,Truck,Powergrid supply,96,718080,5,1,,4,1,96,0
SHP0680,DR-4339,Hurricane,9077,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,7400,7380,7350,ATLANTA,Region IV,8/17/2018,8/20/2018,Truck,Powergrid supply,64,472320,3,1,,3,1,64,0
SHP0681,DR-4339,Hurricane,1078,Water Carriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,5600,5580,5570,ATLANTA,Region IV,8/18/2018,8/20/2018,Truck,Blueriver logistics,98,546840,3,1,,2,1,98,0
SHP0682,DR-4339,Hurricane,2079,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Food & Water,Meal,9900,9850,9800,ATLANTA,Region IV,8/18/2018,8/21/2018,Truck,Blueriver logistics,58,571300,3,1,,3,1,58,0
SHP0683,DR-4339,Hurricane,3077,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Shelter,Protection,7200,7180,7160,DALLAS,Region VI,8/19/2018,8/23/2018,Truck,Safecover inc,146,1048280,5,1,,4,1,146,0
SHP0684,DR-4339,Hurricane,4076,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Power,Equipment,3400,3380,3370,DALLAS,Region VI,8/19/2018,8/25/2018,Truck,Powergrid supply,710,2399800,6,1,,6,1,710,0
SHP0685,DR-4339,Hurricane,5078,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Shelter,Warmth,8700,8700,8680,ATLANTA,Region IV,8/20/2018,8/22/2018,Truck,Comfortco,175,1522500,3,1,,2,1,175,0
SHP0686,DR-4339,Hurricane,6076,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Medical,Infant Care,7500,7480,7460,ATLANTA,Region IV,8/20/2018,8/24/2018,Truck,Careplus supply,31,231880,4,1,,4,1,31,0
SHP0687,DR-4339,Hurricane,7076,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,9500,9500,9480,DALLAS,Region VI,8/21/2018,8/23/2018,Truck,Medrelief inc,2.3,21850,3,1,,2,1,2.3,0
SHP0688,DR-4339,Hurricane,8077,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,7600,7580,7550,DALLAS,Region VI,8/21/2018,8/26/2018,Truck,Powergrid supply,98,742840,5,1,,5,1,98,0
SHP0689,DR-4339,Hurricane,9078,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,7500,7480,7450,ATLANTA,Region IV,8/22/2018,8/24/2018,Truck,Powergrid supply,65,486200,3,1,,2,1,65,0
SHP0690,DR-4339,Hurricane,1079,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,6000,5980,5970,ATLANTA,Region IV,8/22/2018,8/25/2018,Truck,Blueriver logistics,100,598000,3,1,,3,1,100,0
SHP0691,DR-4339,Hurricane,2080,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Food & Water,Meal,10000,9950,9900,ATLANTA,Region IV,8/23/2018,8/25/2018,Truck,Blueriver logistics,59,587050,3,1,,2,1,59,0
SHP0692,DR-4339,Hurricane,3078,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Shelter,Protection,7300,7280,7260,DALLAS,Region VI,8/23/2018,8/28/2018,Truck,Safecover inc,148,1077440,5,1,,5,1,148,0
SHP0693,DR-4339,Hurricane,4077,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Power,Equipment,3450,3430,3420,DALLAS,Region VI,8/24/2018,8/29/2018,Truck,Powergrid supply,720,2469600,6,1,,5,1,720,0
SHP0694,DR-4339,Hurricane,5079,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra,Shelter,Warmth,8800,8800,8780,ATLANTA,Region IV,8/24/2018,8/27/2018,Truck,Comfortco,74,651200,3,1,,3,1,74,0
