shipment_id,disaster_id,disaster_type,item_id,item_name,category,subcategory,quantity_requested,quantity_shipped,quantity_received,warehouse,region,ship_date,arrival_date,transport_mode,supplier,unit_cost,total_cost,delay_days,shortage_flag
SHP1084,DR-4339,Hurricane,8121,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,12000,11980,11950,Dallas,Region VI,3/8/2019,3/13/2019,Truck,PowerGrid Supply,186,2232000,5,1
SHP1085,DR-4339,Hurricane,9122,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,11800,11780,11750,Atlanta,Region IV,3/8/2019,3/11/2019,Truck,PowerGrid Supply,109,1286200,3,1
SHP1086,DR-4339,Hurricane,1123,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,12100,12080,12070,Atlanta,Region IV,3/9/2019,3/12/2019,Truck,BlueRiver Logistics,188,227,1,
SHP1087,DR-4339,Hurricane,2124,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,14400,14350,14300,Atlanta,Region IV,3/9/2019,3/12/2019,Truck,BlueRiver Logistics,103,1483200,3,1
SHP1088,DR-4339,Hurricane,3122,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,11700,11680,11660,Dallas,Region VI,3/10/2019,3/15/2019,Truck,SafeCover Inc,236,276,1,
SHP1089,DR-4339,Hurricane,4121,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,5650,5630,5620,Dallas,Region VI,3/10/2019,3/16/2019,Truck,PowerGrid Supply,1160,655,1,
SHP1090,DR-4339,Hurricane,5123,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,12800,12800,12780,Atlanta,Region IV,3/11/2019,3/14/2019,Truck,ComfortCo,310,3968000,3,0
SHP1111,DR-4339,Hurricane,8124,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,12300,12280,12250,Dallas,Region VI,3/21/2019,3/26/2019,Truck,PowerGrid Supply,192,2361600,5,1
SHP1112,DR-4339,Hurricane,9125,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,12100,12080,12050,Atlanta,Region IV,3/22/2019,3/25/2019,Truck,PowerGrid Supply,112,1354400,3,1
SHP1113,DR-4339,Hurricane,1126,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,12400,12380,12370,Atlanta,Region IV,3/22/2019,3/25/2019,Truck,BlueRiver Logistics,194,240,1,
SHP1114,DR-4339,Hurricane,2127,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,14700,14650,14600,Atlanta,Region IV,3/23/2019,3/26/2019,Truck,BlueRiver Logistics,106,1558200,3,1
SHP1115,DR-4339,Hurricane,3125,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,12000,11980,11960,Dallas,Region VI,3/23/2019,3/28/2019,Truck,SafeCover Inc,242,290,1,
SHP1116,DR-4339,Hurricane,4124,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,5800,5780,5770,Dallas,Region VI,3/24/2019,3/30/2019,Truck,PowerGrid Supply,1190,690,1,
SHP1117,DR-4339,Hurricane,5126,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,13100,13100,13080,Atlanta,Region IV,3/24/2019,3/27/2019,Truck,ComfortCo,325,4257500,3,0
SHP1118,DR-4339,Hurricane,6124,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,12000,11980,11960,Atlanta,Region IV,3/25/2019,3/29/2019,Truck,CarePlus Supply,61,732000,4,1
SHP1119,DR-4339,Hurricane,7124,Medical Wraps Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,13900,13900,13880,Dallas,Region VI,3/25/2019,3/28/2019,Truck,MedRelief Inc,7,97300,3,0
SHP1120,DR-4339,Hurricane,8125,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,12400,12380,12350,Dallas,Region VI,3/26/2019,3/31/2019,Truck,PowerGrid Supply,194,240,1,
SHP1121,DR-4339,Hurricane,9126,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,12200,12180,12150,Atlanta,Region IV,3/26/2019,3/29/2019,Truck,PowerGrid Supply,113,1378600,3,1
SHP1122,DR-4339,Hurricane,1127,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,12500,12480,12470,Atlanta,Region IV,3/27/2019,3/30/2019,Truck,BlueRiver Logistics,196,2450000,3,1
SHP1123,DR-4339,Hurricane,2128,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,14800,14750,14700,Atlanta,Region IV,3/27/2019,3/30/2019,Truck,BlueRiver Logistics,107,1583600,3,1
SHP1124,DR-4339,Hurricane,3126,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,12100,12080,12060,Dallas,Region VI,3/28/2019,4/2/2019,Truck,SafeCover Inc,244,2952400,5,1
SHP1125,DR-4339,Hurricane,4125,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,5850,5830,5820,Dallas,Region VI,3/28/2019,4/3/2019,Truck,PowerGrid Supply,1200,7020000,6,1
SHP1126,DR-4339,Hurricane,5127,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,13200,13200,13180,Atlanta,Region IV,3/29/2019,4/1/2019,Truck,ComfortCo,330,4356000,3,0
SHP1127,DR-4339,Hurricane,6125,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,12100,12080,12060,Atlanta,Region IV,3/29/2019,4/2/2019,Truck,CarePlus Supply,62,750200,4,1
SHP1128,DR-4339,Hurricane,7125,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,14000,14000,13980,Dallas,Region VI,3/30/2019,4/2/2019,Truck,MedRelief Inc,7.1,99400,3,0
SHP1129,DR-4339,Hurricane,8126,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,12500,12480,12450,Dallas,Region VI,3/30/2019,4/4/2019,Truck,PowerGrid Supply,196,2450000,5,1
SHP1130,DR-4339,Hurricane,9127,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,12300,12280,12250,Atlanta,Region IV,3/31/2019,4/3/2019,Truck,PowerGrid Supply,114,1402200,3,1
SHP1131,DR-4339,Hurricane,1128,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,12600,12580,12570,Atlanta,Region IV,3/31/2019,4/3/2019,Truck,BlueRiver Logistics,198,2494800,3,1
SHP1132,DR-4339,Hurricane,2129,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,14900,14850,14800,Atlanta,Region IV,4/1/2019,4/4/2019,Truck,BlueRiver Logistics,108,1609200,3,1
SHP1133,DR-4339,Hurricane,3127,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,12200,12180,12160,Dallas,Region VI,4/1/2019,4/6/2019,Truck,SafeCover Inc,246,3001200,5,1
SHP1134,DR-4339,Hurricane,4126,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,5900,5880,5870,Dallas,Region VI,4/2/2019,4/8/2019,Truck,PowerGrid Supply,1210,713,1,
SHP1135,DR-4339,Hurricane,5128,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,13300,13300,13280,Atlanta,Region IV,4/2/2019,4/5/2019,Truck,ComfortCo,335,444,1,
SHP1136,DR-4339,Hurricane,6126,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,12200,12180,12160,Atlanta,Region IV,4/3/2019,4/7/2019,Truck,CarePlus Supply,63,768600,4,1
SHP1137,DR-4339,Hurricane,7126,Medical Wraps Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,14100,14100,14080,Dallas,Region VI,4/3/2019,4/6/2019,Truck,MedRelief Inc,7.2,101520,3,0
SHP1138,DR-4339,Hurricane,8127,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,12600,12580,12550,Dallas,Region VI,4/4/2019,4/9/2019,Truck,PowerGrid Supply,198,2494800,5,1
SHP1139,DR-4339,Hurricane,9128,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,12400,12380,12350,Atlanta,Region IV,4/4/2019,4/7/2019,Truck,PowerGrid Supply,115,1426000,3,1
SHP1140,DR-4339,Hurricane,1129,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,12700,12680,12670,Atlanta,Region IV,4/5/2019,4/8/2019,Truck,BlueRiver Logistics,200,2540000,3,1
SHP1141,DR-4339,Hurricane,21230,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,15000,14950,14900,Atlanta,Region IV,4/5/2019,4/8/2019,Truck,BlueRiver Logistics,109,1635000,3,1
SHP1142,DR-4339,Hurricane,3128,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,12300,12280,12260,Dallas,Region VI,4/6/2019,4/11/2019,Truck,SafeCover Inc,248,304,1,
SHP1143,DR-4339,Hurricane,4127,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,5950,5930,5920,Dallas,Region VI,4/6/2019,4/12/2019,Truck,PowerGrid Supply,1220,726,1,
SHP1144,DR-4339,Hurricane,5129,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,13400,13400,13380,Atlanta,Region IV,4/7/2019,4/10/2019,Truck,ComfortCo,340,4556000,3,0
SHP1145,DR-4339,Hurricane,6127,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,12300,12280,12260,Atlanta,Region IV,4/7/2019,4/11/2019,Truck,CarePlus Supply,64,787200,4,1
SHP1146,DR-4339,Hurricane,7127,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,14200,14200,14180,Dallas,Region VI,4/7/2019,4/10/2019,Truck,MedRelief Inc,7.3,103660,3,0
SHP1147,DR-4339,Hurricane,8128,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,12700,12680,12650,Dallas,Region VI,4/8/2019,4/13/2019,Truck,PowerGrid Supply,200,2540000,5,1
SHP1148,DR-4339,Hurricane,9129,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,12500,12480,12450,Atlanta,Region IV,4/8/2019,4/11/2019,Truck,PowerGrid Supply,116,1450000,3,1
SHP1149,DR-4339,Hurricane,1130,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,12800,12780,12770,Atlanta,Region IV,4/9/2019,4/12/2019,Truck,BlueRiver Logistics,202,258,1,
SHP1150,DR-4339,Hurricane,2130,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,15100,15050,15000,Atlanta,Region IV,4/9/2019,4/12/2019,Truck,BlueRiver Logistics,110,1661000,3,1
SHP1151,DR-4339,Hurricane,3129,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,12400,12380,12360,Dallas,Region VI,4/10/2019,4/15/2019,Truck,SafeCover Inc,250,3100000,5,1
SHP1152,DR-4339,Hurricane,4128,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,6000,5980,5970,Dallas,Region VI,4/10/2019,4/16/2019,Truck,PowerGrid Supply,1230,7380000,6,1
SHP1153,DR-4339,Hurricane,5130,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,13500,13500,13480,Atlanta,Region IV,4/11/2019,4/14/2019,Truck,ComfortCo,345,4657500,3,0
SHP1154,DR-4339,Hurricane,6128,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,12400,12380,12360,Atlanta,Region IV,4/11/2019,4/15/2019,Truck,CarePlus Supply,65,806000,4,1
SHP1155,DR-4339,Hurricane,7128,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,14300,14300,14280,Dallas,Region VI,4/12/2019,4/15/2019,Truck,MedRelief Inc,7.4,105820,3,0
SHP1156,DR-4339,Hurricane,8129,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,12800,12780,12750,Dallas,Region VI,4/12/2019,4/17/2019,Truck,PowerGrid Supply,202,258,1,
SHP1157,DR-4339,Hurricane,9130,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,12600,12580,12550,Atlanta,Region IV,4/13/2019,4/16/2019,Truck,PowerGrid Supply,117,1474200,3,1
SHP1158,DR-4339,Hurricane,1131,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,12900,12880,12870,Atlanta,Region IV,4/13/2019,4/16/2019,Truck,BlueRiver Logistics,204,2631600,3,1
SHP1159,DR-4339,Hurricane,2131,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,15200,15150,15100,Atlanta,Region IV,4/14/2019,4/17/2019,Truck,BlueRiver Logistics,111,1687200,3,1
