shipment_id,disaster_id,disaster_type,item_id,item_name,category,subcategory,quantity_requested,quantity_shipped,quantity_received,warehouse,region,ship_date,arrival_date,transport_mode,supplier,unit_cost,total_cost,delay_days,shortage_flag
SHP1271,DR-4339,Hurricane,6143,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,13600,13580,13560,Atlanta,Region IV,2019-06-08,2019-06-12,Truck,CarePlus Supply,78.00,1060800,4,1
SHP1272,DR-4339,Hurricane,7143,Medical Wraps Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,15600,15600,15580,Dallas,Region VI,2019-06-09,2019-06-12,Truck,MedRelief Inc,8.70,135720,3,0
SHP1273,DR-4339,Hurricane,8142,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,14100,14080,14050,Dallas,Region VI,2019-06-09,2019-06-14,Truck,PowerGrid Supply,228.00,3214800,5,1
SHP1274,DR-4339,Hurricane,9143,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,13900,13880,13850,Atlanta,Region IV,2019-06-10,2019-06-13,Truck,PowerGrid Supply,130.00,179,1
SHP1275,DR-4339,Hurricane,1144,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,14200,14180,14170,Atlanta,Region IV,2019-06-10,2019-06-13,Truck,BlueRiver Logistics,230.00,3266000,3,1
SHP1276,DR-4339,Hurricane,2144,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,16500,16450,16400,Atlanta,Region IV,2019-06-11,2019-06-14,Truck,BlueRiver Logistics,124.00,2046000,3,1
SHP1277,DR-4339,Hurricane,3144,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,13800,13780,13760,Dallas,Region VI,2019-06-11,2019-06-16,Truck,SafeCover Inc,278.00,381,1
SHP1278,DR-4339,Hurricane,4144,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,6700,6680,6670,Dallas,Region VI,2019-06-12,2019-06-18,Truck,PowerGrid Supply,1370.00,9179000,6,1
SHP1279,DR-4339,Hurricane,5144,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,14900,14900,14880,Atlanta,Region IV,2019-06-12,2019-06-15,Truck,ComfortCo,415.00,617,1
SHP1280,DR-4339,Hurricane,6144,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,13700,13680,13660,Atlanta,Region IV,2019-06-13,2019-06-17,Truck,CarePlus Supply,79.00,108,1
SHP1281,DR-4339,Hurricane,7144,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,15700,15700,15680,Dallas,Region VI,2019-06-13,2019-06-16,Truck,MedRelief Inc,8.80,138,1
SHP1282,DR-4339,Hurricane,8143,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,14200,14180,14150,Dallas,Region VI,2019-06-14,2019-06-19,Truck,PowerGrid Supply,230.00,3266000,5,1
SHP1283,DR-4339,Hurricane,9144,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,14000,13980,13950,Atlanta,Region IV,2019-06-14,2019-06-17,Truck,PowerGrid Supply,131.00,181,1
SHP1284,DR-4339,Hurricane,1145,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,14300,14280,14270,Atlanta,Region IV,2019-06-15,2019-06-18,Truck,BlueRiver Logistics,232.00,331,1
SHP1285,DR-4339,Hurricane,2145,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,16600,16550,16500,Atlanta,Region IV,2019-06-15,2019-06-18,Truck,BlueRiver Logistics,125.00,2075000,3,1
SHP1286,DR-4339,Hurricane,3145,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,13900,13880,13860,Dallas,Region VI,2019-06-16,2019-06-21,Truck,SafeCover Inc,280.00,389,1
SHP1287,DR-4339,Hurricane,4145,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,6750,6730,6720,Dallas,Region VI,2019-06-16,2019-06-22,Truck,PowerGrid Supply,1380.00,931,1
SHP1288,DR-4339,Hurricane,5145,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,15000,15000,14980,Atlanta,Region IV,2019-06-17,2019-06-20,Truck,ComfortCo,420.00,6300000,3,0
SHP1289,DR-4339,Hurricane,6145,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,13800,13780,13760,Atlanta,Region IV,2019-06-17,2019-06-21,Truck,CarePlus Supply,80.00,1104000,4,1
SHP1290,DR-4339,Hurricane,7145,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,15800,15800,15780,Dallas,Region VI,2019-06-18,2019-06-21,Truck,MedRelief Inc,8.90,140,1
SHP1291,DR-4339,Hurricane,8144,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,14300,14280,14250,Dallas,Region VI,2019-06-18,2019-06-23,Truck,PowerGrid Supply,232.00,331,1
SHP1292,DR-4339,Hurricane,9145,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,14100,14080,14050,Atlanta,Region IV,2019-06-19,2019-06-22,Truck,PowerGrid Supply,132.00,1861200,3,1
SHP1293,DR-4339,Hurricane,1146,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,14400,14380,14370,Atlanta,Region IV,2019-06-19,2019-06-22,Truck,BlueRiver Logistics,234.00,3369600,3,1
SHP1294,DR-4339,Hurricane,2146,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro
SHP1294,DR-4339,Hurricane,2146,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,16700,16650,16600,Atlanta,Region IV,2019-06-19,2019-06-22,Truck,BlueRiver Logistics,126.00,2104200,3,1
SHP1295,DR-4339,Hurricane,3146,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,14000,13980,13960,Dallas,Region VI,2019-06-20,2019-06-25,Truck,SafeCover Inc,282.00,392,1
SHP1296,DR-4339,Hurricane,4146,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,6800,6780,6770,Dallas,Region VI,2019-06-20,2019-06-26,Truck,PowerGrid Supply,1390.00,945,1
SHP1297,DR-4339,Hurricane,5146,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,15100,15100,15080,Atlanta,Region IV,2019-06-21,2019-06-24,Truck,ComfortCo,425.00,6417500,3,0
SHP1298,DR-4339,Hurricane,6146,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,13900,13880,13860,Atlanta,Region IV,2019-06-21,2019-06-25,Truck,CarePlus Supply,81.00,1125900,4,1
SHP1299,DR-4339,Hurricane,7146,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,15900,15900,15880,Dallas,Region VI,2019-06-22,2019-06-25,Truck,MedRelief Inc,9.00,143100,3,0
SHP1300,DR-4339,Hurricane,8145,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,14400,14380,14350,Dallas,Region VI,2019-06-22,2019-06-27,Truck,PowerGrid Supply,234.00,3369600,5,1
SHP1301,DR-4339,Hurricane,9146,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,14200,14180,14150,Atlanta,Region IV,2019-06-23,2019-06-26,Truck,PowerGrid Supply,133.00,188,1
SHP1302,DR-4339,Hurricane,1147,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,14500,14480,14470,Atlanta,Region IV,2019-06-23,2019-06-26,Truck,BlueRiver Logistics,236.00,342,1
SHP1303,DR-4339,Hurricane,2147,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,16800,16750,16700,Atlanta,Region IV,2019-06-24,2019-06-27,Truck,BlueRiver Logistics,127.00,212,1
SHP1304,DR-4339,Hurricane,3147,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,14100,14080,14060,Dallas,Region VI,2019-06-24,2019-06-29,Truck,SafeCover Inc,284.00,400,1
SHP1305,DR-4339,Hurricane,4147,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,6850,6830,6820,Dallas,Region VI,2019-06-25,2019-07-01,Truck,PowerGrid Supply,1400.00,9590000,6,1
SHP1306,DR-4339,Hurricane,5147,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,15200,15200,15180,Atlanta,Region IV,2019-06-25,2019-06-28,Truck,ComfortCo,430.00,6536000,3,0
SHP1307,DR-4339,Hurricane,6147,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,14000,13980,13960,Atlanta,Region IV,2019-06-26,2019-06-30,Truck,CarePlus Supply,82.00,1148000,4,1
SHP1308,DR-4339,Hurricane,7147,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,16000,16000,15980,Dallas,Region VI,2019-06-26,2019-06-29,Truck,MedRelief Inc,9.10,145600,3,0
SHP1309,DR-4339,Hurricane,8146,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,14500,14480,14450,Dallas,Region VI,2019-06-27,2019-07-02,Truck,PowerGrid Supply,236.00,342,1
SHP1310,DR-4339,Hurricane,9147,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,14300,14280,14250,Atlanta,Region IV,2019-06-27,2019-06-30,Truck,PowerGrid Supply,134.00,191,1
SHP1311,DR-4339,Hurricane,1148,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,14600,14580,14570,Atlanta,Region IV,2019-06-28,2019-07-01,Truck,BlueRiver Logistics,238.00,347,1
SHP1312,DR-4339,Hurricane,2148,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,16900,16850,16800,Atlanta,Region IV,2019-06-28,2019-07-01,Truck,BlueRiver Logistics,128.00,215,1
SHP1313,DR-4339,Hurricane,3148,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,14200,14180,14160,Dallas,Region VI,2019-06-29,2019-07-04,Truck,SafeCover Inc,286.00,405,1
SHP1314,DR-4339,Hurricane,4148,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,6900,6880,6870,Dallas,Region VI,2019-06-29,2019-07-05,Truck,PowerGrid Supply,1410.00,9729000,6,1
SHP1315,DR-4339,Hurricane,5148,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,15300,15300,15280,Atlanta,Region IV,2019-06-30,2019-07-03,Truck,ComfortCo,435.00,666,1
SHP1316,DR-4339,Hurricane,6148,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,14100,14080,14060,Atlanta,Region IV,2019-06-30,2019-07-04,Truck,CarePlus Supply,83.00,117,1
SHP1317,DR-4339,Hurricane,7148,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,16100,16100,16080,Dallas,Region VI,2019-07-01,2019-07-04,Truck,MedRelief Inc,9.20,148,1
SHP1318,DR-4339,Hurricane,8147,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,14600,14580,14550,Dallas,Region VI,2019-07-01,2019-07-06,Truck,PowerGrid Supply,238.00,347,1
SHP1319,DR-4339,Hurricane,9148,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,14400,14380,14350,Atlanta,Region IV,2019-07-02,2019-07-05,Truck,PowerGrid Supply,135.00,193,1
SHP1320,DR-4339,Hurricane,1149,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,14700,14680,14670,Atlanta,Region IV,2019-07-02,2019-07-05,Truck,BlueRiver Logistics,240.00,3528000,3,1
SHP1321,DR-4339,Hurricane,2150,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,17000,16950,16900,Atlanta,Region IV,2019-07-03,2019-07-06,Truck,BlueRiver Logistics,129.00,219,1
SHP1322,DR-4339,Hurricane,3150,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,14300,14280,14260,Dallas,Region VI,2019-07-03,2019-07-08,Truck,SafeCover Inc,288.00,411,1
SHP1323,DR-4339,Hurricane,4150,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,6950,6930,6920,Dallas,Region VI,2019-07-04,2019-07-10,Truck,PowerGrid Supply,1420.00,987,1
SHP1324,DR-4339,Hurricane,5150,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,15400,15400,15380,Atlanta,Region IV,2019-07-04,2019-07-07,Truck,ComfortCo,440.00,6776000,3,0
SHP1325,DR-4339,Hurricane,6150,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,14200,14180,14160,Atlanta,Region IV,2019-07-05,2019-07-09,Truck,CarePlus Supply,84.00,1192800,4,1
